AddressID,StreetAddress,City,State,Zip
113766,23865 N Goldenglow Hill Trail,Mount Vernon,"Arkansas, AR",72111
113767,3650 SE Gatewood Terrace Avenue,Derwood,"Maryland, MD",20855
113768,902 West Jacobsen Park Loop,San Francisco,"California, CA",94172
113769,14165 SW Wilson Bay Lane,Lenoir City,"Tennessee, TN",37771
113770,25597 E Myrtle Beach Post,Backus,"Minnesota, MN",56435
113771,31849 W Ballard Ridge Court,Mountain Park,"Oklahoma, OK",73559
113772,22148 N Market View Route,Phillipsport,"New York, NY",12769
113773,18165 N Laurelhurst View Arterial,Gurnee,"Illinois, IL",60031
113774,605 E Calvin Beach Sloop,Louisville,"Ohio, OH",44641
113775,9172 E Madrona Ridge Hillclimb,Jenner,"California, CA",95450
113776,29211 SW Elm Island Walk,Mineral Point,"Wisconsin, WI",53565
113777,26465 SW Meridian Bay Alley,Orange Grove,"Texas, TX",78372
113778,9947 N Kenaf Heights Lane,San Antonio,"Texas, TX",78259
113779,13099 East Elfriede Hill Loop,Portsmouth,"New Hampshire, NH",3804
113780,3434 West Devonshire Ridge Court,Lejunior,"Kentucky, KY",40849
113781,7629 SE Seward Leaf Place,Lincoln University,"Pennsylvania, PA",19352
113782,29023 West Blue Oak Leaf Blvd,Elko,"South Carolina, SC",29826
113783,14099 S Louisiana Terrace Boulevard,Pulaski,"Iowa, IA",52584
113784,21713 W Kennedy Valley Hillclimb,Bloomington,"New York, NY",12411
113785,21917 South Phinney Bay Stop,South Sterling,"Pennsylvania, PA",18460
113786,9682 West New Hampshire Hill Trail,Newburgh,"Indiana, IN",47630
113787,17596 South Mulberry Valley Circle,Florence,"Kentucky, KY",41042
113788,13370 S Nordman Leaf Boulevard,Pine Mountain Valley,"Georgia, GA",31823
113789,15825 North Madison Heights Way,Cleveland,"Ohio, OH",44101
113790,13320 NW Summer Leaf Blvd,East Pittsburgh,"Pennsylvania, PA",15112
113791,31543 W Lucida Bay Loop,Nebraska City,"Nebraska, NE",68410
113792,18252 SE Academy Leaf Trail,Dayton,"Ohio, OH",45449
113793,2095 NE Connecticut Leaf Place,Rhome,"Texas, TX",76078
113794,25176 South Carriage Valley Alley,Ortley,"South Dakota, SD",57256
113795,22827 W Pavilion Park Place,Houston,"Texas, TX",77091
113796,29439 West Ridge Point Way,Martinsburg,"Missouri, MO",65264
113797,30166 E Ficus Hill Drive,South Shore,"Kentucky, KY",41175
113798,7823 W Foster Heights Boulevard,Baltimore,"Maryland, MD",21297
113799,32419 South Hamlin Point Circle,Minneapolis,"Minnesota, MN",55436
113800,19047 North Fairview Lake Court,Solgohachia,"Arkansas, AR",72156
113801,7582 NE Clinton Hill Avenue,Bala Cynwyd,"Pennsylvania, PA",19004
113802,929 West Van Asselt Hill Circle,Newark Valley,"New York, NY",13811
113803,15514 NW Hendricks Valley Highway,Loretto,"Virginia, VA",22509
113804,22293 South Northgate Hill Boulevard,Harlan,"Kentucky, KY",40831
113805,22133 SW Creek Leaf Pass,Willacoochee,"Georgia, GA",31650
113806,18152 NW Chester Terrace Alley,Mentone,"Texas, TX",79754
113807,20906 NW Poplar Island Walk,Hampton Falls,"New Hampshire, NH",3844
113808,24012 East Blackberry Ridge Loop,Trevett,"Maine, ME",4571
113809,23302 N Admiral Beach Avenue,Burnwell,"Alabama, AL",35038
113810,9165 NE Alki Hill Hwy,Kimberly,"West Virginia, WV",25118
113811,5478 SW Olympics Heights Boulevard,Plainview,"Texas, TX",79072
113812,15451 NW Maynard Ridge Avenue,Lake Norden,"South Dakota, SD",57248
113813,12696 S Roanoke Point Place,Taylor,"Mississippi, MS",38673
113814,10182 E Chapel Bay Blvd,Walnut Springs,"Texas, TX",76690
113815,33479 E Japanese Laurel Hill Court,Worthing,"South Dakota, SD",57077
113816,24537 SW Lindsay Valley Hillclimb,Genesee,"Pennsylvania, PA",16941
113817,10533 NW Labrum Beach Stop,Mesquite,"Texas, TX",75149
113818,6263 S Hawthorne Heights Court,New Sarpy,"Louisiana, LA",70078
113819,1954 SW Judkins Bay Place,Butlerville,"Indiana, IN",47223
113820,15370 South Bryant Valley Sloop,Hot Sulphur Springs,"Colorado, CO",80451
113821,14293 North Sound Terrace Way,Tappen,"North Dakota, ND",58487
113822,2313 North Stevenson Lake Arterial,Southeastern,"Pennsylvania, PA",19397
113823,23709 N Georgia Bay Lane,La Follette,"Tennessee, TN",37766
113824,2734 NW Myrtle View Sloop,Portsmouth,"New Hampshire, NH",3802
113825,5975 W Lake Union Valley Blvd,Yates Center,"Kansas, KS",66783
113826,13103 NE Adiantum Bay Post,Norris,"South Carolina, SC",29667
113827,11055 SW Morris Valley Lane,Newport,"Kentucky, KY",41099
113828,33755 N Barkley Hill Blvd,Gunnison,"Utah, UT",84634
113829,4583 N Ananas View Drive,Amelia,"Nebraska, NE",68711
113830,27091 N Heritage Leaf Blvd,Miami,"Florida, FL",33102
113831,26740 W Acalypha Valley Avenue,Quaker Hill,"Connecticut, CT",6375
113832,5003 E Augusta Leaf Drive,Rockport,"Massachusetts, MA",1966
113833,29195 SE Kennedy Leaf Alley,Ira,"Texas, TX",79527
113834,1061 S Plantago Valley Avenue,Allenhurst,"Georgia, GA",31301
113835,2985 N Water View Court,Leola,"Pennsylvania, PA",17540
113836,20794 SE Kansas Park Walk,Medford,"Massachusetts, MA",2155
113837,6241 NE Olympics Valley Hillclimb,Arnold,"California, CA",95223
113838,16788 E Gatewood Bay Drive,Gilman,"Minnesota, MN",56333
113839,9850 North Chapel Lake Sloop,Riverside,"Alabama, AL",35135
113840,6402 East Taurus Leaf Place,Melbourne,"Florida, FL",32902
113841,4815 SE Meadowbrook Hill Arterial,Kokomo,"Indiana, IN",46901
113842,14333 S Pokeweed Terrace Drive,Midland,"Virginia, VA",22728
113843,19377 N Cedar Ridge Loop,Chicago,"Illinois, IL",60701
113844,30895 E Depot View Court,Crockett,"Texas, TX",75835
113845,16355 S Morton Park Sloop,Blair,"Oklahoma, OK",73526
113846,22071 South Morinda Beach Pass,Amarillo,"Texas, TX",79168
113847,8828 SW Kennedy Ridge Arterial,Amarillo,"Texas, TX",79172
113848,14257 E Aphelandra Heights Highway,Erie,"Michigan, MI",48133
113849,8247 N Pigeon Berry Beach Drive,Manvel,"Texas, TX",77578
113850,17916 SE Chinook Hill Avenue,Sullivan,"Wisconsin, WI",53178
113851,13413 SW Fairview Heights Circle,Perry,"Illinois, IL",62362
113852,2065 SE Pinehurst Point Decline,East Wakefield,"New Hampshire, NH",3830
113853,22506 East Chester Heights Lane,Madison,"Wisconsin, WI",53744
113854,2375 E Indiana Heights Loop,Mabank,"Texas, TX",75147
113855,11904 North North Dakota Terrace Drive,Hartsville,"Tennessee, TN",37074
113856,10231 SE Broadway Park Boulevard,Haslett,"Michigan, MI",48840
113857,10750 N Hayward Heights Alley,Topeka,"Kansas, KS",66692
113858,8210 South Blackberry View Lane,Bainbridge,"Georgia, GA",39817
113859,23270 NE Roosevelt Leaf Route,Fort Myers,"Florida, FL",33919
113860,2924 E Westminster Point Decline,Cincinnati,"Ohio, OH",45208
113861,2538 NE Lilac Island Hillclimb,New Port Richey,"Florida, FL",34653
113862,4084 NE Genesee Island Post,Watkins,"Minnesota, MN",55389
113863,20198 S Williams Beach Post,Libertyville,"Illinois, IL",60092
113864,4161 E Foxglove Beach Circle,Tennga,"Georgia, GA",30751
113865,3739 East Bullhorn View Place,Brinklow,"Maryland, MD",20862
113866,1977 E Central Valley Hwy,Florence,"Missouri, MO",65329
113867,14608 NW Impala Lily Park Arterial,Bremen,"Kentucky, KY",42325
113868,13462 NE Beech Hill Lane,Danbury,"New Hampshire, NH",3230
113869,4998 SW Flamsteed Park Sloop,Harrisburg,"Pennsylvania, PA",17124
113870,12471 N Riverview Heights Avenue,Princeton,"New Jersey, NJ",8543
113871,29905 N Matthews Valley Arterial,Montgomery,"Alabama, AL",36141
113872,21035 NE Ford Bay Boulevard,Rutherford College,"North Carolina, NC",28671
113873,28834 SW Golden Trumpet Leaf Route,Carrier Mills,"Illinois, IL",62917
113874,13275 SW Crouse Hill Lane,Grand Meadow,"Minnesota, MN",55936
113875,31791 N Barkley Point Trail,New Lisbon,"Wisconsin, WI",53950
113876,6203 NW Gordonia View Blvd,Lost Springs,"Wyoming, WY",82224
113877,33670 South Mulberry Leaf Circle,Hulbert,"Michigan, MI",49748
113878,2860 North Hansee Park Trail,Atlanta,"Georgia, GA",30324
113879,2500 E Lakewood Hill Route,Manahawkin,"New Jersey, NJ",8050
113880,15434 NW Grove Park Hillclimb,Elton,"Pennsylvania, PA",15934
113881,12500 East Iowa Ridge Way,Akutan,"Alaska, AK",99553
113882,16819 W Greenwood Terrace Lane,Mcallen,"Texas, TX",78501
113883,7889 West Howard Lake Drive,Brewer,"Maine, ME",4412
113884,13394 East Capitol Terrace Drive,Willisville,"Illinois, IL",62997
113885,21191 NE Leatherleaf Island Arterial,Camp Verde,"Arizona, AZ",86322
113886,2514 E Ventris Terrace Alley,Port Barre,"Louisiana, LA",70577
113887,4552 S Meyer Ridge Blvd,Lobelville,"Tennessee, TN",37097
113888,7880 NW Acorus Ridge Hillclimb,Paxinos,"Pennsylvania, PA",17860
113889,4768 SE West Virginia Island Alley,Memphis,"Tennessee, TN",38106
113890,16483 West Magnuson Hill Hwy,Lebanon,"Pennsylvania, PA",17046
113891,21521 North Achimenes Beach Sloop,Birchdale,"Minnesota, MN",56629
113892,18465 North Lakeview Terrace Court,Hartford,"Connecticut, CT",6120
113893,17138 West Northgate Point Drive,Wahpeton,"North Dakota, ND",58076
113894,10350 NW Ampelopsis Point Boulevard,Forest City,"Illinois, IL",61532
113895,8643 North Desert Oak Point Place,Columbia,"Tennessee, TN",38401
113896,7603 South Garfield Leaf Trail,Lentner,"Missouri, MO",63450
113897,29885 North Jackson Beach Walk,Afton,"Michigan, MI",49705
113898,35060 South Edmundson Ridge Post,Lowell,"Indiana, IN",46356
113899,5937 NE West Virginia Ridge Hwy,Jacksonville,"Florida, FL",32225
113900,10425 W Canal Bay Blvd,Scobey,"Mississippi, MS",38953
113901,722 W Scrub Oak Island Blvd,Jonesboro,"Louisiana, LA",71251
113902,20634 W Curtis Bay Highway,Batesville,"Arkansas, AR",72501
113903,1863 North Blackberry Island Boulevard,Marine On Saint Croix,"Minnesota, MN",55047
113904,27007 West Acacia Heights Circle,Elkton,"Tennessee, TN",38455
113905,21310 NE Abutilon Terrace Hwy,Ralston,"Oklahoma, OK",74650
113906,34780 W Ford Leaf Walk,Burr Hill,"Virginia, VA",22433
113907,9415 South New Jersey Lake Alley,Youngstown,"Ohio, OH",44510
113908,16336 SE Portage Valley Route,Sulphur Springs,"Texas, TX",75482
113909,22581 W Montana Beach Drive,West Bethel,"Maine, ME",4286
113910,14913 East Hillside Leaf Boulevard,West,"Mississippi, MS",39192
113911,26990 West Gates Hill Boulevard,Malvern,"Iowa, IA",51551
113912,12669 East Beech Hill Route,Fayette,"Alabama, AL",35555
113913,24088 E Benjamin Bay Alley,Danby,"Vermont, VT",5739
113914,29431 W Buttonwood Point Lane,Clear Lake,"South Dakota, SD",57226
113915,7041 SW Durham Valley Circle,Woodbridge,"Virginia, VA",22191
113916,24184 East Dogwood Hill Avenue,High Point,"North Carolina, NC",27262
113917,29892 South Ponderosa Leaf Loop,Jacksonville Beach,"Florida, FL",32240
113918,18756 South Loyal Hill Lane,Austell,"Georgia, GA",30168
113919,8690 South Lamb's Foot Leaf Circle,Jericho,"Vermont, VT",5465
113920,5181 South Angraecum Valley Loop,Kensal,"North Dakota, ND",58455
113921,3618 West Roosevelt Beach Pass,Henrico,"Virginia, VA",23238
113922,20061 South Breckin Terrace Sloop,West Mansfield,"Ohio, OH",43358
113923,29599 W Roberts Hill Route,Huntington,"West Virginia, WV",25719
113924,3517 N Cambridge Point Hwy,Scalf,"Kentucky, KY",40982
113925,22013 SW Acalypha Leaf Stop,Ixonia,"Wisconsin, WI",53036
113926,13234 South Benjamin View Decline,Elmore City,"Oklahoma, OK",73433
113927,7394 South Aspen Beach Boulevard,Elmira,"New York, NY",14902
113928,26154 SE Aucuba Island Drive,Okemos,"Michigan, MI",48805
113929,34654 SW Gosford Wattle Island Circle,Saginaw,"Michigan, MI",48608
113930,2829 E Buckingham Park Place,State University,"Arkansas, AR",72467
113931,10177 S Buttonwood Heights Post,Fair Haven,"New York, NY",13064
113932,18849 E Aechmea Bay Hillclimb,Pavo,"Georgia, GA",31778
113933,10405 West West Virginia View Boulevard,Memphis,"Tennessee, TN",38184
113934,15294 S Scurvy Cress Valley Circle,Zanesfield,"Ohio, OH",43360
113935,20484 NW Church Point Avenue,Ghent,"New York, NY",12075
113936,7625 W Ridge Bay Place,Cottontown,"Tennessee, TN",37048
113937,22464 North Seaview Point Post,Wilkes Barre,"Pennsylvania, PA",18701
113938,23815 NW Hansee Heights Arterial,Irvington,"New Jersey, NJ",7111
113939,34267 North Aspen Leaf Court,Minooka,"Illinois, IL",60447
113940,14960 South Aeonium Ridge Stop,Cherryvale,"Kansas, KS",67335
113941,1111 N Eisenhower Leaf Loop,Bathgate,"North Dakota, ND",58216
113942,24481 NW North Carolina Island Stop,Reese,"Michigan, MI",48757
113943,28393 SE Lakeridge Lake Boulevard,Mumford,"Texas, TX",77867
113944,11029 South Anisodontea Point Way,Metamora,"Indiana, IN",47030
113945,17968 North New York Valley Place,Portersville,"Pennsylvania, PA",16051
113946,20143 SW North Carolina Lake Arterial,Elora,"Tennessee, TN",37328
113947,23095 NW Lakeview Heights Boulevard,Avondale,"Colorado, CO",81022
113948,27870 South Euclid Ridge Hillclimb,Asbury Park,"New Jersey, NJ",7712
113949,16328 E Linden Point Trail,Louisville,"Kentucky, KY",40220
113950,599 SE Juniper Park Lane,Ludlow,"Massachusetts, MA",1056
113951,25202 W Flamingo Ridge Place,Irwin,"Pennsylvania, PA",15642
113952,19381 SW Dragon's-Eye Ridge Arterial,Maple,"Wisconsin, WI",54854
113953,4076 SE Kentucky Leaf Trail,Enfield,"New Hampshire, NH",3748
113954,6721 NW Laurelhurst Heights Decline,Fort Belvoir,"Virginia, VA",22060
113955,17446 SW Weeping Myall Beach Way,Fredonia,"Pennsylvania, PA",16124
113956,31714 NW Mulberry Heights Court,San Diego,"California, CA",92126
113957,14872 W Water Beach Stop,Calhoun,"Illinois, IL",62419
113958,14672 E Roxhill Island Court,Wichita,"Kansas, KS",67210
113959,5058 North Summer Hill Highway,Sandy,"Utah, UT",84092
113960,26936 South Colfax Leaf Lane,Paia,"Hawaii, HI",96779
113961,12504 E Adams Ridge Post,Congress,"Arizona, AZ",85332
113962,15846 E Barkley Leaf Hillclimb,Fresno,"California, CA",93709
113963,30611 S Odegaard Park Avenue,Creston,"Ohio, OH",44217
113964,1467 South Squire Island Way,Suring,"Wisconsin, WI",54174
113965,17880 South Brown Bay Walk,Eastman,"Georgia, GA",31023
113966,14814 W Theodor Hill Hwy,Grantsburg,"Wisconsin, WI",54840
113967,16734 E Meridian Leaf Alley,Dubois,"Indiana, IN",47527
113968,20370 East Pike Ridge Court,Jeannette,"Pennsylvania, PA",15644
113969,30222 S Northlake Ridge Blvd,Pleasantville,"New York, NY",10571
113970,24660 East Highland Leaf Walk,San Ysidro,"New Mexico, NM",87053
113971,568 E Adiantum Ridge Pass,Kimbolton,"Ohio, OH",43749
113972,9224 S Hamilton Heights Boulevard,Portland,"Oregon, OR",97290
113973,25143 West Hoover View Post,Buffalo,"New York, NY",14210
113974,3051 SW Leatherleaf Leaf Route,Mooers Forks,"New York, NY",12959
113975,22406 South Impala Lily Ridge Way,Cordova,"Tennessee, TN",38088
113976,31595 E Thimbleweed Hill Hillclimb,Booneville,"Kentucky, KY",41314
113977,11069 S Mountain Thistle Hill Highway,Crawfordsville,"Indiana, IN",47936
113978,16666 East Washington Point Avenue,Los Angeles,"California, CA",90064
113979,15820 E Brookside Valley Highway,Houston,"Texas, TX",77238
113980,10399 N Haller Hill Boulevard,Downey,"California, CA",90240
113981,2582 North Ardisia Bay Boulevard,Saint Mary Of The Woods,"Indiana, IN",47876
113982,19659 West Lafayette View Drive,Ovid,"Michigan, MI",48866
113983,9142 SW Foster Lake Trail,Nederland,"Texas, TX",77627
113984,13129 SW Cheney Bay Pass,Mechanicsburg,"Pennsylvania, PA",17055
113985,5152 West Lander Point Blvd,Henrico,"Virginia, VA",23233
113986,16469 SW Zachary Terrace Circle,Las Vegas,"Nevada, NV",89101
113987,31590 N Alki Leaf Avenue,Wolcottville,"Indiana, IN",46795
113988,4474 SE Aucuba Hill Route,Springfield,"Massachusetts, MA",1102
113989,453 E State Beach Way,Wallace,"Idaho, ID",83873
113990,12294 West Beech Island Loop,Belton,"Texas, TX",76513
113991,12170 West Kurtwood Park Alley,Pittsburgh,"Pennsylvania, PA",15250
113992,26947 W Indiana Terrace Circle,Hazard,"Kentucky, KY",41702
113993,8052 SE Weeping Birch Leaf Avenue,Kyle,"Texas, TX",78640
113994,16499 South New York Lake Trail,Sioux Falls,"South Dakota, SD",57103
113995,6477 South Holly Hill Loop,Milltown,"New Jersey, NJ",8850
113996,3462 North Montlake Hill Route,New Providence,"New Jersey, NJ",7974
113997,5537 South Circle Hill Hillclimb,Unionville Center,"Ohio, OH",43077
113998,3907 NE Colonial Point Post,Hamden,"Ohio, OH",45634
113999,1453 SW Chinook Point Pass,Dumont,"New Jersey, NJ",7628
114000,14492 W Coneflower Lake Court,Royal Oak,"Maryland, MD",21662
114001,19973 NE Jackson Heights Hillclimb,San Antonio,"Texas, TX",78296
114002,12318 W North Carolina Beach Trail,Daytona Beach,"Florida, FL",32117
114003,22254 NE Blue Spruce View Loop,Hornersville,"Missouri, MO",63855
114004,11029 S Eastlake Park Stop,Delmar,"Delaware, DE",19940
114005,10694 South Ann Valley Arterial,Las Vegas,"Nevada, NV",89109
114006,25677 South Country Island Place,Cambria,"Illinois, IL",62915
114007,12889 NE Euclid Leaf Post,Tipton,"Pennsylvania, PA",16684
114008,20049 NW Aucuba Terrace Lane,Minot,"Massachusetts, MA",2055
114009,28931 East McKinley Terrace Court,Orlando,"Florida, FL",32872
114010,23872 South Lamb's Foot Ridge Decline,Keysville,"Virginia, VA",23947
114011,29097 SE Hill Bay Hillclimb,Newfield,"Maine, ME",4056
114012,8594 East Ford Ridge Avenue,Crocheron,"Maryland, MD",21627
114013,2828 East Surrey Valley Loop,Dugway,"Utah, UT",84022
114014,21828 E Nordman Terrace Walk,Mount Gretna,"Pennsylvania, PA",17064
114015,6464 West Central Valley Blvd,Leavenworth,"Washington, WA",98826
114016,12504 West Mechanic Hill Hwy,Janesville,"Illinois, IL",62435
114017,26759 E Aglaonema Valley Alley,Turney,"Missouri, MO",64493
114018,10428 North Buchanan Valley Pass,Birmingham,"Alabama, AL",35209
114019,11671 NW Beechwood Island Loop,San Antonio,"Texas, TX",78242
114020,7867 W Heather Terrace Way,Huntington,"West Virginia, WV",25771
114021,32960 North Lynx Valley Decline,Chester,"Montana, MT",59522
114022,11805 South Aries Island Stop,Trenton,"New Jersey, NJ",8650
114023,8156 NE Olmsted Terrace Sloop,Center Strafford,"New Hampshire, NH",3815
114024,7503 N Hillside Hill Drive,Venice,"Louisiana, LA",70091
114025,3335 W Leto Heights Route,Maurice,"Iowa, IA",51036
114026,22542 SE Aphelandra Bay Stop,Ecru,"Mississippi, MS",38841
114027,2126 S Flamingo Hill Stop,Victor,"California, CA",95253
114028,19313 N Agnew Terrace Hillclimb,Schnecksville,"Pennsylvania, PA",18078
114029,25191 S Achimenes Bay Boulevard,Gastonia,"North Carolina, NC",28053
114030,20714 W Ann View Trail,Liberty Corner,"New Jersey, NJ",7938
114031,10643 North Japanese Laurel Leaf Alley,Dix,"Illinois, IL",62830
114032,10562 SE Nevada Heights Arterial,Findley Lake,"New York, NY",14736
114033,18235 North Garret Leaf Decline,Rochester Mills,"Pennsylvania, PA",15771
114034,27149 E Myrtle Park Boulevard,Versailles,"Kentucky, KY",40383
114035,5301 NW Fairmount Heights Decline,Sutton,"Vermont, VT",5867
114036,15057 West Jackson Leaf Way,Morocco,"Indiana, IN",47963
114037,9587 East Kalgoorlie Leaf Circle,Saint Agatha,"Maine, ME",4772
114038,32695 SW Victoria Leaf Route,Chinook,"Montana, MT",59523
114039,8244 S Cooper Park Pass,Minneapolis,"Minnesota, MN",55488
114040,2227 SE Puget View Arterial,Ridgely,"Maryland, MD",21682
114041,14463 E Roosevelt Valley Avenue,Green Ridge,"Missouri, MO",65332
114042,7330 North Market View Sloop,Sheboygan Falls,"Wisconsin, WI",53085
114043,17148 South Cooper Leaf Pass,Claryville,"New York, NY",12725
114044,5170 West Fairmount Point Post,Evans,"Colorado, CO",80620
114045,19526 NE Gosford Wattle Ridge Drive,Oshtemo,"Michigan, MI",49077
114046,27694 South Broadway Heights Drive,Fordyce,"Nebraska, NE",68736
114047,17502 S Brigalow Heights Trail,Boca Raton,"Florida, FL",33496
